,Name,Number,Rarity,Details,Quantity,Price,Junk,set
8838,Teyo the Shieldmage (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8839,The Elderspell,,Rare,Near Mint Foil English,3,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8840,The Wanderer,,Uncommon,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8841,The Wanderer (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8842,Tibalt Rakish Instigator (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8843,Time Wipe,,Rare,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8844,Ugin the Ineffable (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,50.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8845,Ugin the Ineffable (JPN Alternate Art),,Rare,Near Mint Normal Japanese,5,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8846,"Ugin, the Ineffable",,Rare,Near Mint Foil English,2,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8847,Vivien Champion of the Wilds (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,55.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8848,"Vivien, Champion of the Wilds",,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8849,"Vivien, Champion of the Wilds",,Rare,Near Mint Normal English,7,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8850,Vraska Swarm s Eminence (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8851,Name,Number,,Details,#,$,,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8852,"Anafenza, Kin-Tree Spirit",,Rare,Near Mint Normal English,12,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8853,"Anafenza, Kin-Tree Spirit",,Rare,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8854,Assault Formation,,Rare,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8855,Assault Formation,,Rare,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8856,Atarka's Command,,Rare,Near Mint Normal English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8857,Atarka's Command,,Rare,Near Mint Foil English,2,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8858,Avatar of the Resolute,,Rare,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8859,Avatar of the Resolute,,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8860,Clone Legion,,Mythic,Near Mint Normal English,3,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8861,Collected Company,,Rare,Near Mint Foil English,1,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8862,Deathmist Raptor,,Mythic,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8863,Descent of the Dragons,,Mythic,Near Mint Normal English,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8864,Dragon Tempest,,Rare,Near Mint Foil English,2,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8865,Dragon Tempest,,Rare,Near Mint Normal English,3,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8866,Dragon Whisperer,,Mythic,Near Mint Normal English,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8867,Dragonlord Atarka,,Mythic,Near Mint Normal English,7,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8868,Dragonlord Dromoka,,Mythic,Near Mint Normal English,3,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8869,Dragonlord Dromoka,,Mythic,Near Mint Foil English,3,40.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8870,Dragonlord Kolaghan,,Mythic,Near Mint Foil English,2,16.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8871,Dragonlord Kolaghan,,Mythic,Near Mint Normal English,5,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8872,Dragonlord Ojutai,,Mythic,Near Mint Normal English,6,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8873,Dragonlord Ojutai,,Mythic,Near Mint Foil English,2,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8874,Dragonlord Silumgar,,Mythic,Near Mint Foil English,2,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8875,Dragonlord's Servant,,Uncommon,Near Mint Normal English,6,0.15,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8876,Dromoka's Command,,Rare,Near Mint Foil English,1,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8877,Explosive Vegetation,,Uncommon,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8878,Explosive Vegetation,,Uncommon,Near Mint Foil English,1,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8879,Haven of the Spirit Dragon,,Rare,Near Mint Normal English,8,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8880,Haven of the Spirit Dragon,,Rare,Near Mint Foil English,2,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8881,Icefall Regent,,Rare,Near Mint Normal English,3,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8882,Impact Tremors,,Common,Near Mint Normal English,10,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8883,Kolaghan's Command,,Rare,Near Mint Normal English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8884,Kolaghan's Command,,Rare,Near Mint Foil English,2,24.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8885,Mountain (261),,Common,Near Mint Foil English,3,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8886,Narset Transcendent,,Mythic,Near Mint Foil English,2,17.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8887,Narset Transcendent,,Mythic,Near Mint Normal English,3,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8888,Risen Executioner,,Mythic,Near Mint Normal English,3,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8889,Risen Executioner,,Mythic,Near Mint Foil English,1,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8890,Sarkhan Unbroken,,Mythic,Near Mint Normal English,2,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8891,Sarkhan Unbroken,,Mythic,Near Mint Foil English,2,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8892,Sarkhan's Triumph,,Uncommon,Near Mint Normal English,5,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8893,Secure the Wastes,,Rare,Near Mint Normal English,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8894,Secure the Wastes,,Rare,Near Mint Foil English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8895,Shaman of Forgotten Ways,,Mythic,Near Mint Normal English,3,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8896,"Sidisi, Undead Vizier",,Rare,Near Mint Normal English,8,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8897,"Sidisi, Undead Vizier",,Rare,Near Mint Foil English,2,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8898,Sunscorch Regent,,Rare,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8899,Sunscorch Regent,,Rare,Near Mint Foil English,1,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8900,Thunderbreak Regent,,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Dragons_of_Tarkir.html
8901,Name,Number,,Details,#,$,,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8902,"Ajani, Mentor of Heroes",,Mythic,Near Mint Foil English,2,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8903,Dack Fayden,,Mythic,Near Mint Foil English,2,50.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8904,"Domri, Chaos Bringer",,Mythic,Near Mint Foil English,2,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8905,Jaya Ballard,,Mythic,Near Mint Foil English,2,9.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8906,"Kaya, Orzhov Usurper",,Mythic,Near Mint Foil English,1,23.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8907,Sorin Markov,,Mythic,Near Mint Foil English,1,40.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8908,"Tamiyo, the Moon Sage",,Mythic,Near Mint Foil English,6,45.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Ravnica_Allegiance_Mythic_Edition.html
8909,Name,Number,,Details,#,$,,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8910,Brainstorm,,Rare,Near Mint Foil English,2,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8911,Brainstorm,,Rare,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8912,Counterspell,,Rare,Near Mint Foil English,3,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8913,Counterspell,,Rare,Near Mint Normal English,12,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8914,Gifts Ungiven,,Rare,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8915,Gifts Ungiven,,Rare,Near Mint Normal English,8,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8916,Jace Beleren,,Mythic,Near Mint Foil English,2,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8917,Jace Beleren,,Mythic,Near Mint Normal English,6,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8918,Mystical Tutor,,Rare,Near Mint Normal English,6,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8919,Mystical Tutor,,Rare,Near Mint Foil English,1,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8920,Negate,,Rare,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Signature_Spellbook__Jace.html
8921,Name,Number,,Details,#,$,,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8922,Abrupt Decay,,Rare,Near Mint Foil English,2,3.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8923,Arcane Sanctum,,Uncommon,Near Mint Normal English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8924,Arcane Sanctum,,Uncommon,Near Mint Foil English,4,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8925,Azorius Signet,,Uncommon,Near Mint Normal English,4,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8926,Basilisk Collar,,Rare,Near Mint Normal English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8927,Basilisk Collar,,Rare,Near Mint Foil English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8928,Blade Splicer,,Rare,Near Mint Foil English,2,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8929,Blood Moon,,Rare,Near Mint Normal English,5,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8930,Blood Moon,,Rare,Near Mint Foil English,1,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8931,Bonfire of the Damned,,Mythic,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8932,Bonfire of the Damned,,Mythic,Near Mint Foil English,2,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8933,Boros Reckoner,,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8934,Boros Signet,,Uncommon,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8935,Cavern of Souls,,Mythic,Near Mint Normal English,5,55.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8936,Cavern of Souls,,Mythic,Near Mint Foil English,1,65.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8937,Craterhoof Behemoth,,Mythic,Near Mint Normal English,8,25.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8938,Craterhoof Behemoth,,Mythic,Near Mint Foil English,2,60.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8939,Cruel Ultimatum,,Rare,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8940,Crumbling Necropolis,,Uncommon,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8941,Cyclonic Rift,,Rare,Near Mint Normal English,16,22.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8942,Cyclonic Rift,,Rare,Near Mint Foil English,4,28.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8943,Damnation,,Rare,Near Mint Normal English,4,16.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8944,Damnation,,Rare,Near Mint Foil English,1,25.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8945,Deadeye Navigator,,Rare,Near Mint Normal English,5,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8946,Death's Shadow,,Rare,Near Mint Normal English,6,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8947,Death's Shadow,,Rare,Near Mint Foil English,3,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8948,Desecration Demon,,Rare,Near Mint Normal English,6,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8949,Desecration Demon,,Rare,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8950,Dimir Signet,,Uncommon,Near Mint Foil English,1,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8951,Domri Rade,,Mythic,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8952,Domri Rade,,Mythic,Near Mint Foil English,2,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8953,Entreat the Angels,,Mythic,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8954,Falkenrath Aristocrat,,Rare,Near Mint Foil English,1,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8955,Flickerwisp,,Uncommon,Near Mint Foil English,2,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8956,Gaea's Anthem,,Uncommon,Near Mint Foil English,2,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8957,Gifts Ungiven,,Rare,Near Mint Normal English,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8958,Gifts Ungiven,,Rare,Near Mint Foil English,1,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8959,Goblin Guide,,Rare,Near Mint Foil English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8960,Golgari Signet,,Uncommon,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8961,Grafdigger's Cage,,Rare,Near Mint Normal English,3,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8962,Grafdigger's Cage,,Rare,Near Mint Foil English,2,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8963,Griselbrand,,Mythic,Near Mint Normal English,6,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8964,Griselbrand,,Mythic,Near Mint Foil English,2,14.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8965,Gruul Signet,,Uncommon,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8966,Hellrider,,Rare,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8967,Inquisition of Kozilek,,Uncommon,Near Mint Foil English,3,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8968,Izzet Signet,,Uncommon,Near Mint Normal English,3,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8969,Izzet Signet,,Uncommon,Near Mint Foil English,1,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8970,Liliana of the Veil,,Mythic,Near Mint Normal English,3,50.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8971,Liliana of the Veil,,Mythic,Near Mint Foil English,3,65.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8972,"Linvala, Keeper of Silence",,Mythic,Near Mint Normal English,2,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8973,"Linvala, Keeper of Silence",,Mythic,Near Mint Foil English,2,60.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8974,Might of Old Krosa,,Uncommon,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8975,Misty Rainforest,,Rare,Near Mint Foil English,1,25.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8976,"Niv-Mizzet, Dracogenius",,Rare,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8977,"Obzedat, Ghost Council",,Rare,Near Mint Normal English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
8978,"Obzedat, Ghost Council",,Rare,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Modern_Masters_2017.html
